,Gender,Age,Income (USD),Income Stability,Profession,Location,Loan Amount Request (USD),Current Loan Expenses (USD),Expense Type 1,Expense Type 2,Dependents,Credit Score,No. of Defaults,Has Active Credit Card,Property Type,Property Location,Co-Applicant,Property Price,Loan Sanction Amount (USD)
226,0,55,3735.11,1,1,1,39214.61,423.91,1,0,4.0,791.34,0,1,3,1,1.0,66402.87,29410.96
227,1,64,2684.22,0,3,1,218350.95,565.38,1,0,2.0,853.85,0,0,1,1,1.0,246482.47,152845.66
228,0,18,1611.23,1,7,1,34458.6,407.88,0,1,1.0,642.77,1,1,2,1,1.0,65436.42,0.0
229,1,61,2045.45,0,3,1,105075.67,388.42,1,0,1.0,896.26,0,0,1,2,0.0,181330.45,84060.54
230,1,60,1688.61,0,3,0,75015.14,333.17,1,1,2.2530265023448575,787.8148607301246,0,0,2,0,1.0,138895.43,60012.11
231,1,58,1364.79,1,1,1,19685.95,127.54,0,1,3.0,701.57,0,3,4,0,1.0,26031.2,13780.16
232,1,32,3064.33,1,7,0,117127.65,337.58,0,1,3.0,661.52,1,0,1,1,1.0,133335.87613228548,81989.36
233,1,28,1354.06,1,7,1,7609.23,82.1,0,1,4.0,637.12,0,1,2,2,0.0,11941.07,0.0
234,0,18,2630.574417479547,1,1,1,32645.54,163.1,1,1,2.0,608.06,0,1,4,1,0.0,35917.71,0.0
235,1,18,1671.81,1,7,1,17644.97,139.31,0,1,2.2530265023448575,721.97,0,2,3,1,1.0,23615.91,11469.23
236,1,43,2630.574417479547,1,7,1,27868.02,215.19,0,0,2.0,620.79,0,1,1,3,1.0,49088.98,0.0
237,0,64,3348.03,1,1,0,25849.09,138.06,0,1,3.0,709.49,0,3,4,2,1.0,32998.86,18094.36
238,1,40,2021.75,1,7,2,36294.77,205.0,0,0,1.0,698.25,0,1,4,2,1.0,64860.26,25406.34
239,0,54,2809.33,1,7,1,47711.47,233.57,1,1,2.0,616.26,1,2,2,0,1.0,80649.45,0.0
240,1,18,3136.81,1,1,1,100990.4,841.52,0,0,2.0,688.47,0,2,1,0,1.0,183703.74,65643.76
241,0,61,1678.74,0,3,0,22212.7,159.31,0,1,2.0,777.1582632340032,0,2,3,0,0.0,34050.21,16659.53
242,0,61,2630.574417479547,0,3,0,52152.58,248.85,0,1,2.0,818.81,1,2,2,2,1.0,72118.22,41722.06
243,0,57,3128.83,1,7,1,72377.75,271.71,1,1,2.0,868.29,1,2,3,0,1.0,123798.27,57902.2
244,0,55,3698.25,1,1,1,49607.22,194.92,0,1,3.0,714.22,0,1,1,1,1.0,76861.49,32244.69
245,0,59,2350.57,1,7,0,155415.53,609.91,0,1,3.0,837.48,0,0,2,2,1.0,221160.69,108790.87
246,1,28,5635.34,1,7,1,86112.0,438.06,0,0,2.2530265023448575,635.5,0,2,2,3,1.0,142355.58,0.0
247,1,52,3019.22,1,7,0,282407.38,971.44,0,1,2.0,699.81,1,2,1,2,1.0,368376.84,197685.17
248,0,62,3301.15,1,7,1,24914.25,186.92,1,1,2.0,684.0,0,1,1,1,0.0,44721.76,0.0
249,1,31,2481.37,1,1,1,104912.22,408.34,0,1,2.0,823.43,0,2,4,2,1.0,187588.62,83929.78
250,0,41,2319.59,1,1,0,154689.77,406.76,0,1,2.0,782.55,0,1,2,2,1.0,196381.76,48210.12045222018
251,1,36,2630.574417479547,1,7,1,132263.08,500.43,0,0,1.0,646.05,1,3,3,2,1.0,250293.24,0.0
252,1,29,6170.05,1,1,1,19640.68,100.9,0,1,1.0,739.86,1,3,4,0,0.0,28770.5,0.0
253,0,44,2038.46,1,7,1,32246.88,359.75,1,1,2.0,653.3,0,0,1,0,1.0,36700.01,0.0
254,1,52,3652.54,1,7,1,60290.94,394.76,0,0,2.0,798.1,0,1,1,0,1.0,90879.54,42203.66
255,0,22,2630.574417479547,1,1,1,176954.78,753.89,1,1,3.0,629.38,0,0,4,0,1.0,334995.6,0.0
256,1,38,2851.65,1,7,1,71229.02,286.93,0,0,2.2530265023448575,745.5104010572132,0,2,2,0,1.0,105789.0,53421.76
257,0,65,1560.02,0,3,1,29648.91,306.52,0,1,2.0,794.38,1,0,1,1,1.0,35838.91,20754.24
258,1,45,3140.7,1,7,1,44784.94,479.22,0,1,1.0,724.44,0,0,3,2,1.0,57788.41,29110.21
259,1,38,2630.574417479547,1,1,1,112213.71,556.61,0,1,2.2530265023448575,814.53,0,1,1,1,1.0,149678.71,84160.28
260,0,18,2630.574417479547,1,1,1,19207.76,66.6,0,1,1.0,855.08,0,3,2,1,1.0,29691.19,14405.82
261,0,59,1921.55,1,7,1,137872.66,786.65,1,1,5.0,760.25,1,2,3,2,1.0,228937.1,96510.86
262,0,28,2719.89,1,1,2,166056.07,519.55,0,1,2.0,856.68,1,0,3,2,1.0,227903.42,132844.86
263,0,65,2630.574417479547,0,3,1,102657.52,549.18,0,1,2.0,835.59,0,2,3,2,0.0,191179.76,76993.14
264,0,43,2630.574417479547,2,7,1,44856.91,500.13,0,0,1.0,651.73,0,1,4,0,1.0,65079.69,29156.99
265,0,25,1395.23,1,7,0,38784.96,312.04,1,1,1.0,687.54,0,1,2,0,1.0,70402.77,27149.47
266,0,65,1345.33,0,3,1,58719.93,166.69,0,0,1.0,792.19,0,3,4,2,0.0,89073.93,46975.94
267,1,25,2630.574417479547,1,4,2,249733.19,666.17,0,1,1.0,845.35,0,2,4,1,1.0,390337.74,187299.89
268,0,31,2022.57,1,7,1,66151.15,398.62,1,0,1.0,619.18,0,0,3,2,1.0,98420.33,0.0
269,1,40,2256.9,1,7,1,56374.14,275.59,0,1,2.2530265023448575,712.26,0,2,3,1,1.0,76961.51,36643.19
270,1,64,2054.03,1,7,1,35372.65,186.98,0,0,3.0,694.72,0,0,4,0,0.0,43264.02,0.0
271,0,32,1917.54,1,1,1,110305.49,409.2937219655324,1,1,3.0,737.47,1,2,3,0,1.0,170604.8,71698.57
272,0,64,2383.88,0,3,1,94304.67,331.76,0,0,1.0,873.72,0,0,1,2,0.0,159299.82,75443.74
273,1,25,2630.574417479547,1,1,1,122484.45,349.86,0,1,2.0,708.3,0,1,2,1,1.0,149461.31,85739.12
274,1,18,3068.1,1,1,0,140088.79,403.45,0,1,2.0,726.11,0,2,3,1,1.0,202394.0,98062.15
275,0,41,2630.574417479547,2,7,1,7666.92,80.48,0,1,4.0,684.14,0,0,4,1,1.0,11041.11,4983.5
276,1,19,1276.51,1,7,1,28108.63,129.82,0,1,4.0,668.73,0,2,3,0,1.0,49175.43,19676.04
277,0,35,2779.3,1,7,2,109785.62,594.63,1,1,5.0,807.39,1,1,4,2,1.0,180786.38,82339.22
278,0,28,1553.34,1,7,0,109779.19,467.07,1,1,5.0,720.74,0,2,1,1,1.0,129780.73,76845.43
279,0,18,2630.574417479547,1,1,2,87514.92,478.17,1,0,2.2530265023448575,791.23,0,1,3,0,1.0,101389.24,65636.19
280,1,18,3427.23,1,7,0,64427.05,723.68,1,1,3.0,684.65,0,2,2,1,1.0,101056.16,45098.94
281,0,61,3496.85,1,7,1,175467.92,802.03,1,1,1.0,773.79,1,1,2,2,1.0,301466.79,122827.54
282,1,59,2844.55,2,1,1,131050.78,411.94,1,1,3.0,727.58,1,0,1,1,1.0,177418.52,85183.01
283,0,47,2795.43,1,4,1,39346.8,201.28,1,0,4.0,783.93,0,2,3,1,1.0,74328.89,27542.76
284,1,18,1676.6,1,7,0,30368.33,175.61,0,0,3.0,691.17,0,2,2,0,1.0,43019.87,21257.83
285,0,19,4948.66,1,7,1,231163.16,999.49,0,1,2.0,798.95,1,2,1,0,1.0,413976.38,184930.53
286,1,35,1755.05,1,7,0,41417.36,215.93,1,0,2.0,798.79,1,1,3,1,1.0,56623.09,31063.02
287,0,64,1975.22,1,7,1,31672.88,280.21,1,1,2.0,668.17,0,1,4,1,1.0,49795.21,22171.02
288,0,47,979.13,1,7,1,52872.11,250.49,0,1,2.0,683.58,0,0,3,0,1.0,75633.77,37010.48
289,0,45,2630.574417479547,1,7,0,102012.88,490.26,1,0,4.0,669.96,1,0,4,2,1.0,189237.75,71409.02
290,1,62,681.87,0,3,1,71468.48,363.55,0,1,2.0,781.43,0,2,2,1,0.0,123365.57,48210.12045222018
291,1,62,4840.19,0,3,2,135733.59,785.69,1,1,2.0,693.26,0,0,2,0,1.0,175778.88,88226.83
292,0,45,2630.574417479547,1,1,1,72849.77,371.78,1,0,1.0,690.53,0,1,2,0,1.0,122846.79,47352.35
293,1,57,1367.78,1,7,1,62587.59,277.46,1,1,2.2530265023448575,603.83,0,1,2,0,1.0,74475.7,0.0
294,0,18,6366.33,1,7,1,118550.23,465.43,0,1,2.0,725.7,0,0,3,0,1.0,133335.87613228548,82985.16
295,0,18,936.62,1,7,1,86684.26,336.41,1,0,3.0,714.54,0,0,3,0,1.0,106848.86,56344.77
296,0,18,1236.55,1,7,0,202722.79,620.0,0,1,2.0,796.1308109786277,0,1,1,2,1.0,355511.25,162178.23
297,1,65,2630.574417479547,0,3,1,75834.97,441.79,0,0,1.0,831.45,0,1,3,2,1.0,91827.56,56876.23
298,0,55,3065.86,1,7,1,235537.77,647.84,0,0,3.0,752.57,0,3,4,2,1.0,388202.46,164876.44
299,1,20,1607.69,1,7,1,41145.84,188.43,0,0,1.0,727.72,0,2,4,0,1.0,59503.79,26744.8
300,0,27,1322.23,1,7,0,66647.24,299.25,0,1,2.0,777.35,0,2,2,2,1.0,86758.51,49985.43
301,1,48,1678.09,1,7,1,37662.62,426.44,0,0,2.0,727.29,0,2,4,0,1.0,64136.75,24480.7
302,1,62,2659.67,0,3,1,77419.92,269.78,0,0,1.0,855.81,0,0,2,1,1.0,130140.37,58064.94
303,1,18,2047.91,1,7,1,23436.12,409.2937219655324,1,1,3.0,778.05,0,2,1,2,1.0,43163.2,16405.28
304,0,23,2577.92,1,7,1,230113.44,797.9,0,1,4.0,698.65,0,0,4,1,1.0,406970.53,161079.41
305,1,62,7356.57,1,7,1,304135.78,1007.69,1,1,2.0,787.93,0,1,2,1,1.0,445829.27,243308.62
306,1,41,2630.574417479547,1,7,0,46519.69,274.33,0,1,2.2530265023448575,715.31,0,0,3,2,1.0,52888.64,32563.78
307,1,18,2462.42,1,7,1,42179.89,302.85,1,1,4.0,840.04,0,1,2,2,1.0,64347.9,31634.92
308,1,53,2100.74,1,4,1,67545.07,240.26,0,1,2.0,800.16,0,2,4,2,1.0,111736.29,54036.06
309,0,65,1826.46,0,3,1,120926.92,438.84,0,1,1.0,803.5104547068377,0,0,4,1,1.0,166400.45,84648.84
310,1,18,2630.574417479547,1,4,0,136756.06,628.37,1,0,4.0,821.86,0,2,1,0,1.0,251012.63,109404.85
311,1,18,2793.32,1,7,1,179368.02,507.09,0,1,1.0,627.38,0,0,2,1,1.0,306638.93,0.0
312,1,18,1650.46,2,1,1,43949.29,142.07,1,1,2.0,727.78,0,1,2,2,1.0,55699.88,30764.5
313,1,56,1341.67,1,7,1,24553.43,141.44,0,1,2.0,685.01,1,0,2,1,1.0,45527.13,0.0
314,1,58,1212.06,1,1,1,25914.56,261.83,0,1,1.0,645.11,1,0,4,0,1.0,48216.93,0.0
315,0,57,4506.43,1,4,1,94795.17,1022.01,1,1,2.2530265023448575,865.58,0,0,3,0,1.0,117839.32,66356.62
316,1,39,1845.49,1,7,0,28262.98,139.95,0,1,3.0,669.66,0,2,3,2,1.0,45545.62,19784.09
317,1,46,1328.61,1,1,1,83898.46,398.03,0,1,4.0,698.54,1,2,4,0,1.0,102282.62,54534.0
318,1,53,3933.38,1,1,1,108368.58,475.68,0,1,2.0,746.27,0,2,2,2,1.0,127126.27,75858.01
319,0,45,865.41,1,7,1,53154.33,216.29,0,1,3.0,783.98,0,2,3,1,1.0,92140.79,42523.46
320,0,59,2630.574417479547,2,7,1,121052.66,647.7,0,1,2.0,649.11,1,2,1,1,0.0,180666.86,0.0
321,1,56,2819.71,1,7,0,81955.97,311.89,1,1,2.0,680.41,0,2,2,2,1.0,149134.84,57369.18
322,1,18,1813.77,1,7,1,71220.19,692.22,0,1,3.0,750.06,0,2,2,1,1.0,134313.15,48210.12045222018
323,0,41,2030.25,1,7,1,127074.43,380.73,1,1,2.0,621.71,0,0,1,2,0.0,188227.44,0.0
324,1,36,1587.5,2,7,0,77594.57,254.94,0,0,2.2530265023448575,794.74,0,0,2,0,1.0,138424.01,58195.93
325,1,18,2630.574417479547,1,1,2,271308.47,959.69,0,1,2.2530265023448575,769.28,0,1,4,2,1.0,344872.79,189915.93
326,0,34,930.65,1,7,1,147198.51,431.84,1,1,2.0,773.41,0,0,2,1,1.0,238443.3,103038.96
327,0,45,4100.41,1,7,1,226318.9,587.57,1,0,4.0,734.39,0,0,4,1,1.0,334190.87,147107.28
328,0,55,1823.02,1,7,1,164010.97,434.33,1,0,5.0,724.22,0,1,4,0,0.0,271574.48,0.0
329,0,19,2240.9,1,7,1,145378.63,437.24,0,1,2.0,646.61,1,2,4,0,1.0,256683.71,0.0
330,1,50,2677.06,2,1,1,165826.3,636.79,0,0,5.0,649.1,0,3,2,0,1.0,227969.6,0.0
331,1,34,4874.3,1,7,1,123114.38,484.77,1,0,2.0,656.21,0,0,3,1,1.0,169380.56,86180.07
332,0,56,1388.99,1,7,1,67783.35,529.92,0,0,3.0,701.27,0,0,1,1,1.0,80305.66,47448.34
333,0,34,2630.574417479547,1,7,1,130726.73,507.81,1,1,3.0,610.43,0,0,4,1,0.0,147631.87,0.0
334,1,42,2787.65,1,1,1,41759.51,475.12,1,0,3.0,781.68,0,2,1,2,0.0,76944.81,0.0
335,0,63,2630.574417479547,1,7,2,64916.81,303.65,1,1,4.0,820.76,0,1,4,2,1.0,75311.08,51933.45
336,1,42,1002.43,1,7,0,32556.81,255.85,0,0,1.0,665.88,0,0,1,0,1.0,47694.56,22789.77
337,1,30,6587.4,1,1,2,135821.31,385.19,0,0,3.0,793.45,1,2,3,0,0.0,179068.9,0.0
338,1,18,1940.62,1,7,1,155067.52,453.77,1,1,2.0,808.19,0,2,4,0,1.0,291617.4,0.0
339,0,58,2446.91,1,1,0,121564.41,388.79,0,1,1.0,811.91,0,1,1,2,1.0,154407.37,97251.53
340,1,53,2293.9,2,7,0,19214.21,122.92,1,0,3.0,589.77,0,0,4,1,1.0,35172.64,0.0
341,1,42,2630.574417479547,1,7,1,75992.65,408.73,0,1,1.0,656.0,0,3,2,0,1.0,96359.35,49395.22
342,0,65,1123.46,0,3,1,45096.67,315.75,0,1,2.0,840.45,0,2,3,0,0.0,83049.81,36077.34
343,0,24,1213.99,1,1,1,26149.12,124.67,1,1,2.0,719.93,0,0,3,1,1.0,29412.59,18304.38
344,1,50,2724.84,1,1,1,63199.75,345.89,0,1,4.0,630.43,0,0,2,1,0.0,113431.59,0.0
345,0,34,2426.79,1,1,1,65433.69,297.68,1,1,2.2530265023448575,757.72,0,0,1,2,1.0,108343.99,49075.27
346,1,29,3438.9,1,7,1,167375.01,608.43,0,1,3.0,750.55,0,1,3,2,1.0,268717.92,133900.01
347,0,18,2431.93,1,1,1,89063.15,403.23,0,1,3.0,726.7,0,2,3,1,1.0,167707.58,57891.05
348,1,65,5191.72,0,3,1,37885.36,365.64,0,1,2.0,818.1,1,2,2,1,1.0,56507.73,26519.75
349,0,36,2664.96,1,1,1,237367.68,703.5,1,0,2.0,645.89,0,1,2,1,0.0,323740.54,0.0
350,1,22,1989.4,1,7,0,48613.85,232.21,0,1,3.0,709.77,0,1,2,1,1.0,80869.13,34029.7
351,0,28,1311.06,1,7,1,50270.7,301.11,0,1,2.0,792.07,0,2,4,1,0.0,65886.22,0.0
352,0,58,1214.93,1,7,1,24196.4,131.93,0,0,2.0,735.1387235486416,0,1,2,2,1.0,33255.09,18147.3
353,1,60,3258.15,0,3,0,129111.42,406.46,0,1,1.0,858.58,0,0,3,0,1.0,224437.52,103289.14
354,0,37,3411.82,1,1,1,127792.5,360.27,1,1,2.0,770.24,0,1,3,2,1.0,204980.04,102234.0
355,1,39,4437.29,1,1,2,163023.28,844.31,0,0,1.0,665.8,0,2,1,2,1.0,260396.72,114116.3
356,0,48,2383.13,1,7,1,97890.25,465.94,0,1,2.0,763.91,0,1,1,0,1.0,107731.43,68523.18
357,1,26,1363.2,1,7,1,110952.73,564.44,0,1,2.2530265023448575,667.3,0,1,1,0,1.0,209353.62,72119.27
358,1,18,1931.42,2,1,0,23054.82,409.2937219655324,0,0,3.0,685.9199845836164,0,1,1,2,1.0,32068.05,16138.37
359,0,32,2225.07,1,7,0,39229.73,349.69,1,1,3.0,625.61,1,0,1,2,1.0,71769.15,0.0
360,1,61,1988.59,1,7,0,47055.94,230.84,1,0,4.0,737.59,0,0,2,0,1.0,66492.43,32939.16
361,1,37,2630.574417479547,1,7,1,43515.79,209.42,1,1,2.2530265023448575,724.6,0,1,3,1,1.0,64389.7,28285.26
362,0,61,3380.68,1,1,1,204714.63,527.71,0,1,3.0,815.51,0,3,4,0,1.0,253568.79,153535.97
363,1,42,2630.574417479547,1,4,1,25435.12,130.95,1,1,2.2530265023448575,665.62,1,1,3,0,1.0,34147.06,17804.58
364,1,18,2413.69,1,4,1,11684.43,113.71,0,0,2.0,719.7411982211689,0,2,2,0,1.0,21724.26,8179.1
365,0,49,2630.574417479547,1,7,1,37786.14,487.22,0,1,3.0,691.78,0,0,2,2,1.0,44742.85,24560.99
366,0,57,1504.03,1,7,1,41182.72,160.13,1,0,4.0,646.42,1,1,3,2,0.0,77974.2,0.0
367,1,52,2630.574417479547,1,7,1,231172.43,767.44,0,1,3.0,754.14,0,2,1,2,1.0,326039.53,184937.94
368,1,29,2148.76,1,1,1,150107.08,914.21,1,1,2.0,754.07,0,2,3,0,1.0,201308.31,112580.31
369,0,57,3294.43,1,7,1,54157.63,457.83,1,1,2.2530265023448575,684.21,1,0,2,1,1.0,92281.04,37910.34
370,0,18,5435.62,1,7,0,97173.35,459.47,0,1,2.0,766.83,0,1,2,2,1.0,169547.62,72880.01
371,0,18,3518.28,1,7,1,18584.79,94.3,0,0,1.0,780.95,0,2,4,2,1.0,26713.92,14867.83
372,0,21,2464.81,1,7,0,35945.85,377.15,0,0,2.0,803.59,0,1,3,2,1.0,52916.33,25162.09
373,1,58,2551.06,1,7,1,127627.34,365.74,0,1,2.0,727.69,0,2,1,1,1.0,228791.69,0.0
374,0,18,3239.38,1,1,1,52116.14,320.02,0,1,4.0,712.78,0,2,2,0,1.0,90188.79,36481.3
375,1,49,1551.92,1,7,0,54905.99,287.87,0,0,3.0,693.26,0,2,3,1,1.0,63141.76,38434.19
376,1,18,1849.34,2,7,1,115740.66,447.26,1,1,2.0,718.84,1,2,4,0,1.0,194181.88,81018.46
377,0,49,4402.01,1,1,2,193119.02,756.19,0,1,2.0,826.54,0,1,4,0,1.0,251896.85,0.0
378,0,19,3440.7,1,1,1,157399.46,490.7,0,1,1.0,808.48,0,2,2,2,1.0,295754.04,125919.57
379,0,53,2803.71,1,7,1,40795.48,468.03,1,1,1.0,603.91,0,1,1,1,1.0,57889.2,0.0
380,1,65,1824.3,0,3,1,79737.96,347.62,0,1,2.2530265023448575,720.22,0,1,3,0,1.0,143036.49,51829.67
381,0,58,1015.06,1,4,1,70395.14,415.83,0,0,2.2530265023448575,620.76,0,2,3,2,0.0,120772.34,0.0
382,0,45,5939.75,1,1,0,93591.83,939.69,1,0,1.0,705.1253300779657,0,1,4,0,1.0,131628.72,0.0
383,1,18,2348.9,1,7,1,201283.92,778.87,0,1,2.0,816.98,0,1,3,0,1.0,284618.89,150962.94
384,0,52,3323.58,1,4,2,159843.56,447.14,0,1,2.0,847.98,0,2,2,1,1.0,287005.75,127874.85
385,1,44,2117.04,1,4,1,97261.42,419.57,0,0,1.0,765.52,0,3,3,1,1.0,129472.26,0.0
386,1,18,3010.34,1,1,1,35121.21,281.17,0,1,3.0,678.22,0,0,3,2,1.0,46165.92,24584.85
387,1,47,2061.24,1,7,1,69833.51,377.66,0,1,1.0,749.5257889447973,0,0,1,2,1.0,114733.55,48210.12045222018
388,1,18,2069.1,1,7,1,142390.19,440.99,0,1,2.2530265023448575,831.58,0,0,3,1,1.0,227949.6,99673.13
389,0,61,2498.39,1,4,1,132913.76,969.19,0,1,1.0,775.81,0,1,3,1,1.0,196447.86,99685.32
390,1,52,3078.63,1,7,0,77628.89,375.96,0,1,2.0,687.74,1,2,1,2,0.0,86264.67,0.0
391,0,18,1847.08,1,7,1,132436.09,365.48,0,0,2.0,645.78,1,1,4,0,0.0,199705.96,0.0
392,0,43,1684.18,1,1,1,39165.04,235.29,0,1,3.0,633.93,1,3,2,1,1.0,60749.54,0.0
393,1,30,2630.574417479547,1,1,2,27665.83,136.62,1,1,1.0,734.6499629333612,1,1,3,2,1.0,47153.35,22132.66
394,0,21,1964.58,1,7,1,40023.59,366.11,0,0,4.0,766.55,0,0,2,1,1.0,63380.21,32018.87
395,0,59,1739.73,1,7,0,91551.32,500.21,0,0,2.0,675.74,0,1,1,1,1.0,150161.02,64085.92
396,0,38,1976.52,1,1,1,39767.17,161.42,0,0,1.0,799.67,0,3,1,0,1.0,73504.68,29825.38
397,0,36,2630.574417479547,1,7,1,13763.99,72.6,1,1,2.0,806.5,0,0,4,3,1.0,17673.2,11011.19
398,0,58,2432.93,1,7,1,38194.86,186.24,0,1,2.2530265023448575,685.84,0,1,3,1,1.0,57125.99,24826.66
399,0,63,1723.05,1,7,1,61655.86,395.12,0,1,4.0,623.57,0,1,2,2,1.0,78081.01,0.0
400,0,18,2630.574417479547,1,7,1,287561.7,1021.12,1,1,2.0,763.74,0,0,2,0,1.0,421307.77,201293.19
401,1,55,2630.574417479547,2,7,1,137158.44,605.34,1,1,2.2530265023448575,735.438692377812,1,0,3,2,1.0,185076.42,96010.91
402,1,63,2614.83,1,1,2,49002.51,503.29,0,1,2.0,834.56,0,2,2,0,1.0,65478.26,39202.01
403,0,55,7300.9,1,1,1,81788.23,577.05,0,1,2.0,790.75,0,0,2,2,1.0,137298.05,61341.17
404,0,59,3367.01,2,1,1,178313.8,510.94,1,1,2.0,751.1324852968709,0,2,4,0,1.0,205261.64,124819.66
405,0,26,3838.44,1,4,2,158715.06,667.43,1,1,1.0,678.22,0,0,1,0,1.0,220850.72,103164.79
406,0,46,6694.96,1,7,1,95834.23,472.13,1,0,2.2530265023448575,681.95,0,1,3,0,1.0,168798.6,62292.25
407,1,18,1273.08,1,1,1,28312.12,158.85,0,1,2.0,680.4,1,2,3,0,1.0,49801.61,19818.48
408,0,53,4977.51,1,7,1,82235.12,612.36,1,1,2.2530265023448575,755.85,0,0,2,1,1.0,113267.93,61676.34
409,0,24,2443.72,1,1,2,40741.73,192.92,1,1,1.0,621.75,0,1,3,2,0.0,65714.11,0.0
410,0,18,3369.16,1,1,2,168465.15,551.13,0,1,5.0,638.58,1,0,2,0,0.0,248289.45,0.0
411,1,29,4748.09,1,1,1,380274.48,966.87,1,0,2.0,870.37,0,0,2,1,0.0,666929.0,323233.31
412,0,56,2581.09,1,4,1,145688.34,439.16,1,1,3.0,777.84,0,1,2,1,1.0,257195.53,101981.84
413,0,21,1274.2,1,4,1,40390.04,179.61,0,0,1.0,841.49,0,0,3,1,1.0,54667.67,0.0
414,0,58,2194.03,1,1,1,49786.44,251.27,0,0,2.0,718.22,0,0,2,0,1.0,84963.79,32361.19
415,1,29,2183.62,1,7,0,88612.59,461.42,0,0,3.0,700.83,0,1,4,1,1.0,153053.87,62028.81
416,1,51,1302.24,1,7,1,27492.39,124.69,0,1,3.0,729.93,0,1,1,0,1.0,51833.6,17870.05
417,0,61,1362.3,1,7,1,30540.54,216.58,0,1,2.0,865.87,0,2,4,0,1.0,51295.67,22905.4
418,1,39,2630.574417479547,1,1,1,15652.33,141.25,1,1,4.0,743.49,0,2,1,1,1.0,26325.99,10174.01
419,1,23,3063.98,1,7,0,81151.88,402.82,0,1,2.0,739.7434593220595,1,1,1,0,1.0,99852.95,52748.72
420,1,53,2759.52,1,7,1,145075.55,652.8,0,0,1.0,712.91,1,2,2,0,1.0,253659.27,0.0
421,1,18,5203.03,1,1,1,157747.73,760.1,1,1,2.0,717.93,0,1,2,1,1.0,260733.29,48210.12045222018
422,1,53,2981.94,1,1,1,65261.57,323.39,0,1,2.0,868.02,0,2,4,2,1.0,95776.45,48946.18
423,1,64,1122.35,1,7,1,34674.69,162.98,0,0,2.0,777.56,1,1,1,1,0.0,60930.56,0.0
424,0,52,2645.67,1,7,0,138745.89,587.76,1,0,2.0,652.37,0,1,2,2,0.0,190522.71,0.0
425,1,18,2980.76,1,1,2,123802.4,632.63,0,0,2.2530265023448575,708.47,0,0,4,2,1.0,207164.5,86661.68
426,0,18,2839.41,1,7,0,102667.62,421.05,0,1,2.0,635.7,1,1,1,1,1.0,153338.75,0.0
427,1,64,3020.98,1,4,1,103147.72,473.58,1,1,2.0,873.04,0,3,4,2,0.0,123894.27,103147.72
428,0,18,4031.91,1,7,1,129053.41,503.35,1,1,4.0,823.69,1,1,2,0,1.0,238074.44,103242.73
429,1,65,2630.574417479547,0,3,1,37308.76,382.84,1,1,1.0,859.24,1,2,3,2,1.0,54705.07,29847.01
430,1,65,1935.26,0,3,0,51248.02,198.76,0,0,1.0,765.75,0,1,4,2,0.0,78271.22,35873.61
431,1,46,1057.81,1,4,1,116473.62,355.88,0,0,2.0,815.3,1,1,4,0,1.0,215668.79,81531.53
432,1,64,1918.86,0,3,1,9407.96,54.52,1,1,2.0,845.77,1,1,2,0,1.0,14905.53,7526.37
433,1,62,2443.32,1,7,1,72184.37,385.5,1,1,2.0,688.12,0,0,3,1,1.0,103639.0,0.0
434,0,40,3976.15,1,7,0,80643.79,499.43,0,1,1.0,621.49,1,2,2,1,0.0,94942.31,0.0
435,0,65,1312.42,0,3,1,22923.56,200.98,0,0,2.0,826.39,0,1,1,2,0.0,30250.63,0.0
436,1,47,2054.61,1,7,2,76828.62,435.49,1,1,3.0,812.67,0,1,1,0,0.0,111504.91,0.0
437,1,20,4050.96,1,1,2,78760.48,521.79,0,1,2.0,651.25,0,0,4,0,1.0,122428.79,55132.34
438,0,61,3829.07,1,1,2,52596.45,303.06,0,0,2.2530265023448575,856.99,0,3,3,2,1.0,77117.25,42077.16
439,1,21,5544.39,1,1,2,106346.5,441.2,0,0,2.2530265023448575,820.43,0,1,3,1,1.0,136118.47,79759.88
440,1,18,2420.74,1,7,1,181985.13,537.24,0,1,2.2530265023448575,824.51,0,1,1,2,1.0,200599.26,136488.85
441,0,25,2854.74,1,1,1,23447.13,281.75,1,1,4.0,755.56,0,1,4,2,1.0,33899.78,16412.99
442,0,29,2310.17,1,7,0,33929.16,208.94,0,0,2.0,681.01,1,2,4,1,1.0,49982.72,0.0
443,0,18,2437.44,1,1,1,21375.71,121.7,0,1,3.0,645.53,0,0,3,1,1.0,32235.4,0.0
444,0,18,3740.85,1,7,1,99914.45,417.53,1,1,3.0,621.29,1,0,4,2,1.0,185294.08,0.0
445,1,41,1516.85,1,7,1,67496.73,185.48,1,0,3.0,741.7631346654657,0,1,2,0,1.0,118187.93,50622.55
446,0,18,2509.21,1,7,0,34969.96,269.33,1,0,2.2530265023448575,725.8051995537012,0,1,2,2,1.0,59745.58,24478.97
447,0,27,2738.3,1,1,1,40607.93,425.73,0,1,3.0,726.323347448826,0,0,3,1,1.0,133335.87613228548,28425.55
448,0,22,2723.57,1,1,1,116751.89,443.93,0,0,3.0,755.63,0,1,3,1,1.0,185976.75,93401.51
449,0,29,1746.64,1,7,1,79535.4,353.29,0,0,2.0,701.47,1,1,4,0,1.0,136303.55,51698.01
450,0,44,4392.78,1,1,1,137581.27,619.42,1,1,2.0,734.0,0,2,4,2,0.0,178730.45,0.0
451,1,37,1766.01,1,7,1,167159.98,483.97,1,0,2.0,747.24,1,1,1,0,1.0,231182.16,117011.99
